from,to,fromName,toName,edgeWeight,edgeDirection,edgeType,fromOmic,toOmic
CD40,ENSG00000101017,CD40,CD40,NA,Transcription,Transcription,Gene,RNA
CD40LG,ENSG00000102245,CD40LG,CD40LG,NA,Transcription,Transcription,Gene,RNA
CD44,ENSG00000026508,CD44,CD44,NA,Transcription,Transcription,Gene,RNA
CD46,ENSG00000117335,CD46,CD46,NA,Transcription,Transcription,Gene,RNA
CD58,ENSG00000116815,CD58,CD58,NA,Transcription,Transcription,Gene,RNA
CD59,ENSG00000085063,CD59,CD59,NA,Transcription,Transcription,Gene,RNA
CD68,ENSG00000129226,CD68,CD68,NA,Transcription,Transcription,Gene,RNA
CD79A,ENSG00000105369,CD79A,CD79A,NA,Transcription,Transcription,Gene,RNA
CD80,ENSG00000121594,CD80,CD80,NA,Transcription,Transcription,Gene,RNA
CD82,ENSG00000085117,CD82,CD82,NA,Transcription,Transcription,Gene,RNA
CD83,ENSG00000112149,CD83,CD83,NA,Transcription,Transcription,Gene,RNA
CD86,ENSG00000114013,CD86,CD86,NA,Transcription,Transcription,Gene,RNA
CD8A,ENSG00000153563,CD8A,CD8A,NA,Transcription,Transcription,Gene,RNA
CD99,ENSG00000292348,CD99,CD99,NA,Transcription,Transcription,Gene,RNA
CD99,ENSG00000002586,CD99,CD99,NA,Transcription,Transcription,Gene,RNA
CDA,ENSG00000158825,CDA,CDA,NA,Transcription,Transcription,Gene,RNA
CDC20,ENSG00000117399,CDC20,CDC20,NA,Transcription,Transcription,Gene,RNA
CDC25A,ENSG00000164045,CDC25A,CDC25A,NA,Transcription,Transcription,Gene,RNA
CDC25B,ENSG00000101224,CDC25B,CDC25B,NA,Transcription,Transcription,Gene,RNA
CDC25C,ENSG00000158402,CDC25C,CDC25C,NA,Transcription,Transcription,Gene,RNA
CDC34,ENSG00000099804,CDC34,CDC34,NA,Transcription,Transcription,Gene,RNA
CDC42,ENSG00000070831,CDC42,CDC42,NA,Transcription,Transcription,Gene,RNA
CDC6,ENSG00000094804,CDC6,CDC6,NA,Transcription,Transcription,Gene,RNA
CDC73,ENSG00000134371,CDC73,CDC73,NA,Transcription,Transcription,Gene,RNA
CDCA7,ENSG00000144354,CDCA7,CDCA7,NA,Transcription,Transcription,Gene,RNA
CDH1,ENSG00000039068,CDH1,CDH1,NA,Transcription,Transcription,Gene,RNA
CDH17,ENSG00000079112,CDH17,CDH17,NA,Transcription,Transcription,Gene,RNA
CDH2,ENSG00000170558,CDH2,CDH2,NA,Transcription,Transcription,Gene,RNA
CDH3,ENSG00000062038,CDH3,CDH3,NA,Transcription,Transcription,Gene,RNA
CDH5,ENSG00000179776,CDH5,CDH5,NA,Transcription,Transcription,Gene,RNA
CDH6,ENSG00000113361,CDH6,CDH6,NA,Transcription,Transcription,Gene,RNA
CDK1,ENSG00000170312,CDK1,CDK1,NA,Transcription,Transcription,Gene,RNA
CDK2,ENSG00000123374,CDK2,CDK2,NA,Transcription,Transcription,Gene,RNA
CDK20,ENSG00000156345,CDK20,CDK20,NA,Transcription,Transcription,Gene,RNA
CDK4,ENSG00000135446,CDK4,CDK4,NA,Transcription,Transcription,Gene,RNA
CDK5R1,ENSG00000176749,CDK5R1,CDK5R1,NA,Transcription,Transcription,Gene,RNA
CDK6,ENSG00000105810,CDK6,CDK6,NA,Transcription,Transcription,Gene,RNA
CDKN1A,ENSG00000124762,CDKN1A,CDKN1A,NA,Transcription,Transcription,Gene,RNA
CDKN1B,ENSG00000111276,CDKN1B,CDKN1B,NA,Transcription,Transcription,Gene,RNA
CDKN1C,ENSG00000129757,CDKN1C,CDKN1C,NA,Transcription,Transcription,Gene,RNA
CDKN2A,ENSG00000147889,CDKN2A,CDKN2A,NA,Transcription,Transcription,Gene,RNA
CDKN2B,ENSG00000147883,CDKN2B,CDKN2B,NA,Transcription,Transcription,Gene,RNA
CDKN2C,ENSG00000123080,CDKN2C,CDKN2C,NA,Transcription,Transcription,Gene,RNA
CDKN3,ENSG00000100526,CDKN3,CDKN3,NA,Transcription,Transcription,Gene,RNA
CDO1,ENSG00000129596,CDO1,CDO1,NA,Transcription,Transcription,Gene,RNA
CDX2,ENSG00000165556,CDX2,CDX2,NA,Transcription,Transcription,Gene,RNA
CEACAM1,ENSG00000079385,CEACAM1,CEACAM1,NA,Transcription,Transcription,Gene,RNA
CEACAM5,ENSG00000105388,CEACAM5,CEACAM5,NA,Transcription,Transcription,Gene,RNA
CEBPA,ENSG00000245848,CEBPA,CEBPA,NA,Transcription,Transcription,Gene,RNA
CEBPB,ENSG00000172216,CEBPB,CEBPB,NA,Transcription,Transcription,Gene,RNA
CEBPE,ENSG00000092067,CEBPE,CEBPE,NA,Transcription,Transcription,Gene,RNA
CENPH,ENSG00000153044,CENPH,CENPH,NA,Transcription,Transcription,Gene,RNA
CERS2,ENSG00000143418,CERS2,CERS2,NA,Transcription,Transcription,Gene,RNA
CETP,ENSG00000087237,CETP,CETP,NA,Transcription,Transcription,Gene,RNA
CFB,ENSG00000241534,CFB,CFB,NA,Transcription,Transcription,Gene,RNA
CFB,ENSG00000241253,CFB,CFB,NA,Transcription,Transcription,Gene,RNA
CFB,ENSG00000239754,CFB,CFB,NA,Transcription,Transcription,Gene,RNA
CFB,ENSG00000243649,CFB,CFB,NA,Transcription,Transcription,Gene,RNA
CFB,ENSG00000243570,CFB,CFB,NA,Transcription,Transcription,Gene,RNA
CFB,ENSG00000242335,CFB,CFB,NA,Transcription,Transcription,Gene,RNA
CFH,ENSG00000000971,CFH,CFH,NA,Transcription,Transcription,Gene,RNA
CFI,ENSG00000205403,CFI,CFI,NA,Transcription,Transcription,Gene,RNA
CFLAR,ENSG00000003402,CFLAR,CFLAR,NA,Transcription,Transcription,Gene,RNA
CFTR,ENSG00000001626,CFTR,CFTR,NA,Transcription,Transcription,Gene,RNA
CGA,ENSG00000135346,CGA,CGA,NA,Transcription,Transcription,Gene,RNA
CGB5,ENSG00000189052,CGB5,CGB5,NA,Transcription,Transcription,Gene,RNA
CHAC1,ENSG00000128965,CHAC1,CHAC1,NA,Transcription,Transcription,Gene,RNA
CHEK1,ENSG00000149554,CHEK1,CHEK1,NA,Transcription,Transcription,Gene,RNA
CHEK2,ENSG00000183765,CHEK2,CHEK2,NA,Transcription,Transcription,Gene,RNA
CHGA,ENSG00000100604,CHGA,CHGA,NA,Transcription,Transcription,Gene,RNA
CHGA,ENSG00000276781,CHGA,CHGA,NA,Transcription,Transcription,Gene,RNA
CHI3L1,ENSG00000133048,CHI3L1,CHI3L1,NA,Transcription,Transcription,Gene,RNA
CHRNE,ENSG00000108556,CHRNE,CHRNE,NA,Transcription,Transcription,Gene,RNA
CHST4,ENSG00000140835,CHST4,CHST4,NA,Transcription,Transcription,Gene,RNA
CHUK,ENSG00000213341,CHUK,CHUK,NA,Transcription,Transcription,Gene,RNA
CIAO1,ENSG00000144021,CIAO1,CIAO1,NA,Transcription,Transcription,Gene,RNA
CIITA,ENSG00000179583,CIITA,CIITA,NA,Transcription,Transcription,Gene,RNA
CIP2A,ENSG00000163507,CIP2A,CIP2A,NA,Transcription,Transcription,Gene,RNA
CISH,ENSG00000114737,CISH,CISH,NA,Transcription,Transcription,Gene,RNA
CITED2,ENSG00000164442,CITED2,CITED2,NA,Transcription,Transcription,Gene,RNA
CKM,ENSG00000104879,CKM,CKM,NA,Transcription,Transcription,Gene,RNA
CKS2,ENSG00000123975,CKS2,CKS2,NA,Transcription,Transcription,Gene,RNA
CLDN2,ENSG00000165376,CLDN2,CLDN2,NA,Transcription,Transcription,Gene,RNA
CLDN3,ENSG00000165215,CLDN3,CLDN3,NA,Transcription,Transcription,Gene,RNA
CLDN3,ENSG00000262073,CLDN3,CLDN3,NA,Transcription,Transcription,Gene,RNA
CLDN7,ENSG00000288292,CLDN7,CLDN7,NA,Transcription,Transcription,Gene,RNA
CLDN7,ENSG00000181885,CLDN7,CLDN7,NA,Transcription,Transcription,Gene,RNA
CLEC4C,ENSG00000198178,CLEC4C,CLEC4C,NA,Transcription,Transcription,Gene,RNA
CLEC4G,ENSG00000182566,CLEC4G,CLEC4G,NA,Transcription,Transcription,Gene,RNA
CLK3,ENSG00000179335,CLK3,CLK3,NA,Transcription,Transcription,Gene,RNA
CLU,ENSG00000120885,CLU,CLU,NA,Transcription,Transcription,Gene,RNA
CNMD,ENSG00000136110,CNMD,CNMD,NA,Transcription,Transcription,Gene,RNA
CNP,ENSG00000173786,CNP,CNP,NA,Transcription,Transcription,Gene,RNA
CNP,ENSG00000260283,CNP,CNP,NA,Transcription,Transcription,Gene,RNA
CNR1,ENSG00000118432,CNR1,CNR1,NA,Transcription,Transcription,Gene,RNA
CNTNAP2,ENSG00000174469,CNTNAP2,CNTNAP2,NA,Transcription,Transcription,Gene,RNA
CNTNAP2,ENSG00000278728,CNTNAP2,CNTNAP2,NA,Transcription,Transcription,Gene,RNA
COL10A1,ENSG00000123500,COL10A1,COL10A1,NA,Transcription,Transcription,Gene,RNA
COL11A1,ENSG00000060718,COL11A1,COL11A1,NA,Transcription,Transcription,Gene,RNA
COL11A2,ENSG00000204248,COL11A2,COL11A2,NA,Transcription,Transcription,Gene,RNA
COL11A2,ENSG00000206290,COL11A2,COL11A2,NA,Transcription,Transcription,Gene,RNA
COL11A2,ENSG00000227801,COL11A2,COL11A2,NA,Transcription,Transcription,Gene,RNA
COL11A2,ENSG00000230930,COL11A2,COL11A2,NA,Transcription,Transcription,Gene,RNA
COL11A2,ENSG00000235708,COL11A2,COL11A2,NA,Transcription,Transcription,Gene,RNA
COL1A1,ENSG00000108821,COL1A1,COL1A1,NA,Transcription,Transcription,Gene,RNA
COL1A2,ENSG00000164692,COL1A2,COL1A2,NA,Transcription,Transcription,Gene,RNA
COL2A1,ENSG00000139219,COL2A1,COL2A1,NA,Transcription,Transcription,Gene,RNA
COL4A4,ENSG00000081052,COL4A4,COL4A4,NA,Transcription,Transcription,Gene,RNA
COP1,ENSG00000143207,COP1,COP1,NA,Transcription,Transcription,Gene,RNA
CORO1C,ENSG00000110880,CORO1C,CORO1C,NA,Transcription,Transcription,Gene,RNA
COX7C,ENSG00000127184,COX7C,COX7C,NA,Transcription,Transcription,Gene,RNA
CPT1A,ENSG00000110090,CPT1A,CPT1A,NA,Transcription,Transcription,Gene,RNA
CPT1B,ENSG00000205560,CPT1B,CPT1B,NA,Transcription,Transcription,Gene,RNA
CR2,ENSG00000117322,CR2,CR2,NA,Transcription,Transcription,Gene,RNA
CRABP1,ENSG00000166426,CRABP1,CRABP1,NA,Transcription,Transcription,Gene,RNA
CRABP2,ENSG00000143320,CRABP2,CRABP2,NA,Transcription,Transcription,Gene,RNA
CREB1,ENSG00000118260,CREB1,CREB1,NA,Transcription,Transcription,Gene,RNA
CREBBP,ENSG00000005339,CREBBP,CREBBP,NA,Transcription,Transcription,Gene,RNA
CREM,ENSG00000095794,CREM,CREM,NA,Transcription,Transcription,Gene,RNA
CRH,ENSG00000147571,CRH,CRH,NA,Transcription,Transcription,Gene,RNA
CRHBP,ENSG00000145708,CRHBP,CRHBP,NA,Transcription,Transcription,Gene,RNA
CRHR1,ENSG00000278232,CRHR1,CRHR1,NA,Transcription,Transcription,Gene,RNA
CRHR1,ENSG00000276191,CRHR1,CRHR1,NA,Transcription,Transcription,Gene,RNA
CRHR1,ENSG00000120088,CRHR1,CRHR1,NA,Transcription,Transcription,Gene,RNA
CRLF1,ENSG00000006016,CRLF1,CRLF1,NA,Transcription,Transcription,Gene,RNA
CRP,ENSG00000132693,CRP,CRP,NA,Transcription,Transcription,Gene,RNA
CRY1,ENSG00000008405,CRY1,CRY1,NA,Transcription,Transcription,Gene,RNA
CRY2,ENSG00000121671,CRY2,CRY2,NA,Transcription,Transcription,Gene,RNA
CRYAB,ENSG00000109846,CRYAB,CRYAB,NA,Transcription,Transcription,Gene,RNA
CRYAB,ENSG00000263007,CRYAB,CRYAB,NA,Transcription,Transcription,Gene,RNA
CSF1,ENSG00000184371,CSF1,CSF1,NA,Transcription,Transcription,Gene,RNA
CSF2,ENSG00000164400,CSF2,CSF2,NA,Transcription,Transcription,Gene,RNA
CSF3R,ENSG00000119535,CSF3R,CSF3R,NA,Transcription,Transcription,Gene,RNA
CSNK1A1,ENSG00000113712,CSNK1A1,CSNK1A1,NA,Transcription,Transcription,Gene,RNA
CSRP1,ENSG00000159176,CSRP1,CSRP1,NA,Transcription,Transcription,Gene,RNA
CST5,ENSG00000170367,CST5,CST5,NA,Transcription,Transcription,Gene,RNA
CTCF,ENSG00000102974,CTCF,CTCF,NA,Transcription,Transcription,Gene,RNA
CTLA4,ENSG00000163599,CTLA4,CTLA4,NA,Transcription,Transcription,Gene,RNA
CTNNB1,ENSG00000168036,CTNNB1,CTNNB1,NA,Transcription,Transcription,Gene,RNA
CTNNBIP1,ENSG00000178585,CTNNBIP1,CTNNBIP1,NA,Transcription,Transcription,Gene,RNA
CTPS1,ENSG00000171793,CTPS1,CTPS1,NA,Transcription,Transcription,Gene,RNA
CTSB,ENSG00000285132,CTSB,CTSB,NA,Transcription,Transcription,Gene,RNA
CTSB,ENSG00000164733,CTSB,CTSB,NA,Transcription,Transcription,Gene,RNA
CTSD,ENSG00000117984,CTSD,CTSD,NA,Transcription,Transcription,Gene,RNA
CTSK,ENSG00000143387,CTSK,CTSK,NA,Transcription,Transcription,Gene,RNA
CTSL,ENSG00000135047,CTSL,CTSL,NA,Transcription,Transcription,Gene,RNA
CTSS,ENSG00000163131,CTSS,CTSS,NA,Transcription,Transcription,Gene,RNA
CXADR,ENSG00000154639,CXADR,CXADR,NA,Transcription,Transcription,Gene,RNA
CXCL1,ENSG00000163739,CXCL1,CXCL1,NA,Transcription,Transcription,Gene,RNA
CXCL10,ENSG00000169245,CXCL10,CXCL10,NA,Transcription,Transcription,Gene,RNA
CXCL12,ENSG00000107562,CXCL12,CXCL12,NA,Transcription,Transcription,Gene,RNA
CXCL14,ENSG00000145824,CXCL14,CXCL14,NA,Transcription,Transcription,Gene,RNA
CXCL5,ENSG00000163735,CXCL5,CXCL5,NA,Transcription,Transcription,Gene,RNA
CXCL8,ENSG00000169429,CXCL8,CXCL8,NA,Transcription,Transcription,Gene,RNA
CXCR1,ENSG00000163464,CXCR1,CXCR1,NA,Transcription,Transcription,Gene,RNA
CXCR2,ENSG00000180871,CXCR2,CXCR2,NA,Transcription,Transcription,Gene,RNA
CXCR3,ENSG00000186810,CXCR3,CXCR3,NA,Transcription,Transcription,Gene,RNA
CXCR4,ENSG00000121966,CXCR4,CXCR4,NA,Transcription,Transcription,Gene,RNA
CXCR5,ENSG00000160683,CXCR5,CXCR5,NA,Transcription,Transcription,Gene,RNA
CXXC5,ENSG00000171604,CXXC5,CXXC5,NA,Transcription,Transcription,Gene,RNA
CYBB,ENSG00000165168,CYBB,CYBB,NA,Transcription,Transcription,Gene,RNA
CYBB,ENSG00000268765,CYBB,CYBB,NA,Transcription,Transcription,Gene,RNA
CYFIP2,ENSG00000055163,CYFIP2,CYFIP2,NA,Transcription,Transcription,Gene,RNA
CYLD,ENSG00000083799,CYLD,CYLD,NA,Transcription,Transcription,Gene,RNA
CYP11A1,ENSG00000288362,CYP11A1,CYP11A1,NA,Transcription,Transcription,Gene,RNA
CYP11A1,ENSG00000140459,CYP11A1,CYP11A1,NA,Transcription,Transcription,Gene,RNA
CYP11B1,ENSG00000160882,CYP11B1,CYP11B1,NA,Transcription,Transcription,Gene,RNA
CYP11B2,ENSG00000179142,CYP11B2,CYP11B2,NA,Transcription,Transcription,Gene,RNA
CYP17A1,ENSG00000148795,CYP17A1,CYP17A1,NA,Transcription,Transcription,Gene,RNA
CYP19A1,ENSG00000137869,CYP19A1,CYP19A1,NA,Transcription,Transcription,Gene,RNA
CYP1A1,ENSG00000140465,CYP1A1,CYP1A1,NA,Transcription,Transcription,Gene,RNA
CYP1B1,ENSG00000138061,CYP1B1,CYP1B1,NA,Transcription,Transcription,Gene,RNA
CYP24A1,ENSG00000019186,CYP24A1,CYP24A1,NA,Transcription,Transcription,Gene,RNA
CYP27A1,ENSG00000135929,CYP27A1,CYP27A1,NA,Transcription,Transcription,Gene,RNA
CYP27B1,ENSG00000111012,CYP27B1,CYP27B1,NA,Transcription,Transcription,Gene,RNA
CYP2A6,ENSG00000255974,CYP2A6,CYP2A6,NA,Transcription,Transcription,Gene,RNA
CYP2B6,ENSG00000197408,CYP2B6,CYP2B6,NA,Transcription,Transcription,Gene,RNA
CYP2C19,ENSG00000165841,CYP2C19,CYP2C19,NA,Transcription,Transcription,Gene,RNA
CYP2C8,ENSG00000138115,CYP2C8,CYP2C8,NA,Transcription,Transcription,Gene,RNA
CYP2C9,ENSG00000138109,CYP2C9,CYP2C9,NA,Transcription,Transcription,Gene,RNA
CYP2D6,ENSG00000100197,CYP2D6,CYP2D6,NA,Transcription,Transcription,Gene,RNA
CYP2D6,ENSG00000275211,CYP2D6,CYP2D6,NA,Transcription,Transcription,Gene,RNA
CYP2E1,ENSG00000130649,CYP2E1,CYP2E1,NA,Transcription,Transcription,Gene,RNA
CYP3A4,ENSG00000160868,CYP3A4,CYP3A4,NA,Transcription,Transcription,Gene,RNA
CYP7A1,ENSG00000167910,CYP7A1,CYP7A1,NA,Transcription,Transcription,Gene,RNA
CYP7B1,ENSG00000172817,CYP7B1,CYP7B1,NA,Transcription,Transcription,Gene,RNA
DAB2,ENSG00000153071,DAB2,DAB2,NA,Transcription,Transcription,Gene,RNA
DACH1,ENSG00000276644,DACH1,DACH1,NA,Transcription,Transcription,Gene,RNA
DACH1,ENSG00000165659,DACH1,DACH1,NA,Transcription,Transcription,Gene,RNA
DACT1,ENSG00000165617,DACT1,DACT1,NA,Transcription,Transcription,Gene,RNA
DACT2,ENSG00000164488,DACT2,DACT2,NA,Transcription,Transcription,Gene,RNA
DACT3,ENSG00000197380,DACT3,DACT3,NA,Transcription,Transcription,Gene,RNA
DAPK1,ENSG00000196730,DAPK1,DAPK1,NA,Transcription,Transcription,Gene,RNA
DAPK2,ENSG00000035664,DAPK2,DAPK2,NA,Transcription,Transcription,Gene,RNA
DBF4,ENSG00000006634,DBF4,DBF4,NA,Transcription,Transcription,Gene,RNA
DBH,ENSG00000123454,DBH,DBH,NA,Transcription,Transcription,Gene,RNA
DBP,ENSG00000105516,DBP,DBP,NA,Transcription,Transcription,Gene,RNA
DCBLD2,ENSG00000057019,DCBLD2,DCBLD2,NA,Transcription,Transcription,Gene,RNA
DCC,ENSG00000187323,DCC,DCC,NA,Transcription,Transcription,Gene,RNA
DCDC2,ENSG00000146038,DCDC2,DCDC2,NA,Transcription,Transcription,Gene,RNA
DCN,ENSG00000011465,DCN,DCN,NA,Transcription,Transcription,Gene,RNA
DCT,ENSG00000080166,DCT,DCT,NA,Transcription,Transcription,Gene,RNA
DDB1,ENSG00000167986,DDB1,DDB1,NA,Transcription,Transcription,Gene,RNA
DDB2,ENSG00000134574,DDB2,DDB2,NA,Transcription,Transcription,Gene,RNA
DDIT3,ENSG00000175197,DDIT3,DDIT3,NA,Transcription,Transcription,Gene,RNA
DDIT4,ENSG00000168209,DDIT4,DDIT4,NA,Transcription,Transcription,Gene,RNA
DDR2,ENSG00000162733,DDR2,DDR2,NA,Transcription,Transcription,Gene,RNA
DEC1,ENSG00000173077,DEC1,DEC1,NA,Transcription,Transcription,Gene,RNA
DES,ENSG00000175084,DES,DES,NA,Transcription,Transcription,Gene,RNA
DGKG,ENSG00000058866,DGKG,DGKG,NA,Transcription,Transcription,Gene,RNA
DHCR24,ENSG00000116133,DHCR24,DHCR24,NA,Transcription,Transcription,Gene,RNA
DHFR,ENSG00000228716,DHFR,DHFR,NA,Transcription,Transcription,Gene,RNA
DICER1,ENSG00000100697,DICER1,DICER1,NA,Transcription,Transcription,Gene,RNA
DIRAS3,ENSG00000162595,DIRAS3,DIRAS3,NA,Transcription,Transcription,Gene,RNA
DKK1,ENSG00000107984,DKK1,DKK1,NA,Transcription,Transcription,Gene,RNA
DKK3,ENSG00000050165,DKK3,DKK3,NA,Transcription,Transcription,Gene,RNA
DKK4,ENSG00000104371,DKK4,DKK4,NA,Transcription,Transcription,Gene,RNA
DLG4,ENSG00000132535,DLG4,DLG4,NA,Transcription,Transcription,Gene,RNA
DLK1,ENSG00000185559,DLK1,DLK1,NA,Transcription,Transcription,Gene,RNA
DLL4,ENSG00000128917,DLL4,DLL4,NA,Transcription,Transcription,Gene,RNA
DLX5,ENSG00000105880,DLX5,DLX5,NA,Transcription,Transcription,Gene,RNA
DMPK,ENSG00000104936,DMPK,DMPK,NA,Transcription,Transcription,Gene,RNA
DNAJB4,ENSG00000162616,DNAJB4,DNAJB4,NA,Transcription,Transcription,Gene,RNA
DNAJC3,ENSG00000102580,DNAJC3,DNAJC3,NA,Transcription,Transcription,Gene,RNA
DNASE1,ENSG00000213918,DNASE1,DNASE1,NA,Transcription,Transcription,Gene,RNA
DNASE2,ENSG00000105612,DNASE2,DNASE2,NA,Transcription,Transcription,Gene,RNA
DNASE2B,ENSG00000137976,DNASE2B,DNASE2B,NA,Transcription,Transcription,Gene,RNA
DNM3,ENSG00000197959,DNM3,DNM3,NA,Transcription,Transcription,Gene,RNA
DNMT1,ENSG00000130816,DNMT1,DNMT1,NA,Transcription,Transcription,Gene,RNA
DNMT3A,ENSG00000119772,DNMT3A,DNMT3A,NA,Transcription,Transcription,Gene,RNA
DNMT3B,ENSG00000088305,DNMT3B,DNMT3B,NA,Transcription,Transcription,Gene,RNA
DOCK1,ENSG00000150760,DOCK1,DOCK1,NA,Transcription,Transcription,Gene,RNA
DR1,ENSG00000117505,DR1,DR1,NA,Transcription,Transcription,Gene,RNA
DRAM1,ENSG00000136048,DRAM1,DRAM1,NA,Transcription,Transcription,Gene,RNA
DROSHA,ENSG00000113360,DROSHA,DROSHA,NA,Transcription,Transcription,Gene,RNA
DSG4,ENSG00000175065,DSG4,DSG4,NA,Transcription,Transcription,Gene,RNA
DST,ENSG00000151914,DST,DST,NA,Transcription,Transcription,Gene,RNA
DUSP1,ENSG00000120129,DUSP1,DUSP1,NA,Transcription,Transcription,Gene,RNA
DUSP4,ENSG00000120875,DUSP4,DUSP4,NA,Transcription,Transcription,Gene,RNA
E2F1,ENSG00000101412,E2F1,E2F1,NA,Transcription,Transcription,Gene,RNA
E2F2,ENSG00000007968,E2F2,E2F2,NA,Transcription,Transcription,Gene,RNA
E2F2,ENSG00000282899,E2F2,E2F2,NA,Transcription,Transcription,Gene,RNA
E2F3,ENSG00000112242,E2F3,E2F3,NA,Transcription,Transcription,Gene,RNA
E2F4,ENSG00000205250,E2F4,E2F4,NA,Transcription,Transcription,Gene,RNA
E2F6,ENSG00000169016,E2F6,E2F6,NA,Transcription,Transcription,Gene,RNA
E2F7,ENSG00000165891,E2F7,E2F7,NA,Transcription,Transcription,Gene,RNA
EAF2,ENSG00000145088,EAF2,EAF2,NA,Transcription,Transcription,Gene,RNA
EAPP,ENSG00000129518,EAPP,EAPP,NA,Transcription,Transcription,Gene,RNA
EBI3,ENSG00000105246,EBI3,EBI3,NA,Transcription,Transcription,Gene,RNA
EBNA1BP2,ENSG00000117395,EBNA1BP2,EBNA1BP2,NA,Transcription,Transcription,Gene,RNA
ECE1,ENSG00000117298,ECE1,ECE1,NA,Transcription,Transcription,Gene,RNA
ECM1,ENSG00000143369,ECM1,ECM1,NA,Transcription,Transcription,Gene,RNA
EDN1,ENSG00000078401,EDN1,EDN1,NA,Transcription,Transcription,Gene,RNA
EDNRB,ENSG00000136160,EDNRB,EDNRB,NA,Transcription,Transcription,Gene,RNA
EFNB3,ENSG00000108947,EFNB3,EFNB3,NA,Transcription,Transcription,Gene,RNA
EGFR,ENSG00000146648,EGFR,EGFR,NA,Transcription,Transcription,Gene,RNA
EGLN1,ENSG00000135766,EGLN1,EGLN1,NA,Transcription,Transcription,Gene,RNA
EGR1,ENSG00000120738,EGR1,EGR1,NA,Transcription,Transcription,Gene,RNA
EGR2,ENSG00000122877,EGR2,EGR2,NA,Transcription,Transcription,Gene,RNA
EIF2AK1,ENSG00000086232,EIF2AK1,EIF2AK1,NA,Transcription,Transcription,Gene,RNA
EIF2AK2,ENSG00000055332,EIF2AK2,EIF2AK2,NA,Transcription,Transcription,Gene,RNA
EIF3M,ENSG00000149100,EIF3M,EIF3M,NA,Transcription,Transcription,Gene,RNA
ELANE,ENSG00000277571,ELANE,ELANE,NA,Transcription,Transcription,Gene,RNA
ELANE,ENSG00000197561,ELANE,ELANE,NA,Transcription,Transcription,Gene,RNA
ELAVL1,ENSG00000066044,ELAVL1,ELAVL1,NA,Transcription,Transcription,Gene,RNA
ELF4,ENSG00000102034,ELF4,ELF4,NA,Transcription,Transcription,Gene,RNA
ELK1,ENSG00000126767,ELK1,ELK1,NA,Transcription,Transcription,Gene,RNA
ELL,ENSG00000105656,ELL,ELL,NA,Transcription,Transcription,Gene,RNA
ELMO3,ENSG00000102890,ELMO3,ELMO3,NA,Transcription,Transcription,Gene,RNA
EMX2,ENSG00000170370,EMX2,EMX2,NA,Transcription,Transcription,Gene,RNA
ENG,ENSG00000106991,ENG,ENG,NA,Transcription,Transcription,Gene,RNA
ENO1,ENSG00000074800,ENO1,ENO1,NA,Transcription,Transcription,Gene,RNA
EOMES,ENSG00000163508,EOMES,EOMES,NA,Transcription,Transcription,Gene,RNA
EP300,ENSG00000100393,EP300,EP300,NA,Transcription,Transcription,Gene,RNA
EPAS1,ENSG00000116016,EPAS1,EPAS1,NA,Transcription,Transcription,Gene,RNA
EPB41L3,ENSG00000082397,EPB41L3,EPB41L3,NA,Transcription,Transcription,Gene,RNA
EPB41L4B,ENSG00000095203,EPB41L4B,EPB41L4B,NA,Transcription,Transcription,Gene,RNA
EPCAM,ENSG00000119888,EPCAM,EPCAM,NA,Transcription,Transcription,Gene,RNA
EPHA2,ENSG00000142627,EPHA2,EPHA2,NA,Transcription,Transcription,Gene,RNA
EPHB2,ENSG00000133216,EPHB2,EPHB2,NA,Transcription,Transcription,Gene,RNA
EPO,ENSG00000130427,EPO,EPO,NA,Transcription,Transcription,Gene,RNA
EPOR,ENSG00000187266,EPOR,EPOR,NA,Transcription,Transcription,Gene,RNA
EPSTI1,ENSG00000133106,EPSTI1,EPSTI1,NA,Transcription,Transcription,Gene,RNA
ERBB2,ENSG00000141736,ERBB2,ERBB2,NA,Transcription,Transcription,Gene,RNA
ERBB3,ENSG00000065361,ERBB3,ERBB3,NA,Transcription,Transcription,Gene,RNA
ERBB4,ENSG00000178568,ERBB4,ERBB4,NA,Transcription,Transcription,Gene,RNA
ERCC1,ENSG00000012061,ERCC1,ERCC1,NA,Transcription,Transcription,Gene,RNA
ERCC4,ENSG00000175595,ERCC4,ERCC4,NA,Transcription,Transcription,Gene,RNA
ERCC5,ENSG00000134899,ERCC5,ERCC5,NA,Transcription,Transcription,Gene,RNA
EREG,ENSG00000124882,EREG,EREG,NA,Transcription,Transcription,Gene,RNA
ERG,ENSG00000157554,ERG,ERG,NA,Transcription,Transcription,Gene,RNA
ERO1A,ENSG00000197930,ERO1A,ERO1A,NA,Transcription,Transcription,Gene,RNA
ERP29,ENSG00000089248,ERP29,ERP29,NA,Transcription,Transcription,Gene,RNA
ERP44,ENSG00000023318,ERP44,ERP44,NA,Transcription,Transcription,Gene,RNA
ERVW-1,ENSG00000242950,ERVW-1,ERVW-1,NA,Transcription,Transcription,Gene,RNA
ESR1,ENSG00000091831,ESR1,ESR1,NA,Transcription,Transcription,Gene,RNA
ESR2,ENSG00000140009,ESR2,ESR2,NA,Transcription,Transcription,Gene,RNA
ESRRG,ENSG00000196482,ESRRG,ESRRG,NA,Transcription,Transcription,Gene,RNA
ETF1,ENSG00000120705,ETF1,ETF1,NA,Transcription,Transcription,Gene,RNA
